x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.701270938,0.467893898,-6.27E-07,0.64242959,0.403500408,0.009444908,0.620613754,0.328517646,0.014491681,0.610523045,0.27113682,0.011112207,0.602548003,0.22889486,0.006002941,0.644708157,0.247030213,0.037323616,0.60148108,0.190035179,0.025394257,0.563533545,0.157796875,0.007846113,0.531979144,0.130032599,-0.005407312,0.658787727,0.240519211,0.020956336,0.599499941,0.177713513,0.012444814,0.559750557,0.143775836,-0.005134321,0.525652766,0.112260342,-0.019278947,0.672846258,0.243778989,0.001422277,0.607752264,0.180359453,-0.011300937,0.569162369,0.150124282,-0.022659263,0.534329891,0.125391439,-0.030656889,0.683408856,0.253330052,-0.018839767,0.626088917,0.202175319,-0.02858744,0.595420539,0.170104027,-0.032051485,0.567930102,0.139923453,-0.034696296,H
0.711959124,0.497370124,-6.11E-07,0.645607471,0.425037324,0.010030003,0.630088151,0.340610564,0.015340893,0.622947991,0.277821809,0.012208144,0.609887958,0.225984484,0.007592878,0.663015544,0.248205334,0.038713008,0.612482309,0.184298873,0.025326584,0.571248174,0.147151038,0.006094006,0.53696847,0.116403893,-0.008472819,0.677666485,0.245381355,0.019984687,0.613175988,0.167508632,0.009785149,0.565237939,0.126222193,-0.008666033,0.52535516,0.090034574,-0.023792312,0.687391937,0.252665311,-0.002405199,0.620883644,0.174558163,-0.01580683,0.575060368,0.13570562,-0.027378412,0.536972225,0.10396409,-0.036195245,0.689509451,0.267130762,-0.025771271,0.633777618,0.205169946,-0.03508414,0.601146162,0.167834342,-0.038594387,0.573473811,0.135170609,-0.042167455,H
0.696458101,0.492319405,-5.36E-07,0.638196051,0.431422591,0.013216211,0.620124459,0.354091734,0.021104241,0.612016082,0.296352118,0.01989886,0.602665484,0.249890357,0.017189058,0.631761014,0.27580896,0.043300606,0.590692103,0.213289917,0.033172224,0.553379416,0.177600026,0.017591011,0.522119462,0.150814116,0.005491093,0.646613002,0.268453658,0.024181185,0.591347456,0.196972042,0.016329791,0.549071908,0.159259036,-0.000497726,0.511495173,0.12783134,-0.014117789,0.6615417,0.269821316,0.001692099,0.601822376,0.195488781,-0.010467397,0.559308052,0.161515146,-0.021846574,0.521279156,0.135395288,-0.030256864,0.67332387,0.276222914,-0.021329634,0.617012441,0.216475546,-0.031904459,0.583931148,0.185453534,-0.036357291,0.554670095,0.159262225,-0.040030435,H
0.66805476,0.484720886,-4.86E-07,0.619446874,0.450079054,0.013639389,0.598160267,0.387185007,0.024196807,0.591080248,0.339372814,0.026934292,0.584730983,0.305292636,0.027902566,0.602113485,0.316918105,0.041404638,0.567202628,0.269647956,0.037080087,0.533217371,0.240090132,0.026826538,0.504034877,0.218098462,0.01773023,0.615561068,0.304959863,0.024648746,0.566565216,0.250163198,0.021050954,0.527761936,0.219572648,0.008834693,0.492159724,0.194563687,-0.001282534,0.630287766,0.30036968,0.005251285,0.574018598,0.240876272,-0.004824135,0.534586489,0.215854794,-0.014056654,0.499606729,0.195353866,-0.020515628,0.64286691,0.301026911,-0.014257296,0.587799311,0.25195989,-0.024771666,0.555860043,0.230216414,-0.0287061,0.528428316,0.209696591,-0.031485312,H
0.668253005,0.474575639,-4.28E-07,0.627299905,0.458613157,0.009067291,0.596274257,0.394015402,0.023533043,0.591447115,0.346705735,0.031511456,0.588257372,0.31761378,0.03871477,0.588697314,0.320577919,0.040341154,0.560347438,0.284698963,0.041522827,0.532199264,0.252649218,0.036255553,0.506407499,0.22570686,0.028939724,0.602160513,0.304098964,0.026840415,0.56525141,0.258299202,0.022779256,0.536302388,0.225997835,0.014060998,0.503826737,0.198744774,0.007580109,0.621959805,0.295173496,0.010366387,0.58046335,0.247526765,-0.002857293,0.54919523,0.219750017,-0.010038731,0.514904976,0.194873735,-0.012991305,0.643706918,0.291191697,-0.006641809,0.595419168,0.250469625,-0.021706263,0.564603925,0.227672189,-0.027018039,0.535363019,0.205480725,-0.029224405,H
0.686327577,0.502936184,-5.71E-07,0.629655659,0.436324298,0.007888021,0.607474625,0.358106136,0.011570739,0.595462561,0.301297039,0.007123501,0.588988066,0.259032279,0.001338492,0.624346733,0.287920356,0.031803995,0.586494446,0.229314119,0.017301569,0.551198244,0.196731985,-0.001350159,0.519755244,0.1694161,-0.015467418,0.637767017,0.281532377,0.014940291,0.589029253,0.212845847,0.002538578,0.549803555,0.177066326,-0.016085995,0.512891769,0.143596917,-0.030136652,0.654190242,0.283940256,-0.004971254,0.599767387,0.21207042,-0.019257195,0.561241031,0.181055993,-0.030046841,0.525134444,0.154193416,-0.037468553,0.669764638,0.294442564,-0.025844274,0.619018197,0.238899469,-0.036668245,0.588161349,0.208676741,-0.040200569,0.560350597,0.182415351,-0.042942382,H
0.67144686,0.509057939,-5.00E-07,0.625881195,0.471093476,0.016037323,0.601699233,0.40688175,0.02975063,0.593684018,0.358997941,0.034929462,0.587956429,0.325843513,0.038127441,0.605266929,0.344703436,0.048500624,0.574045837,0.300901413,0.047985755,0.543908238,0.272417843,0.039230704,0.517728448,0.250383228,0.030499451,0.618274033,0.333463967,0.031326074,0.576371372,0.281522691,0.030304959,0.543158352,0.25064224,0.017883778,0.510673523,0.224925935,0.007333884,0.634910882,0.328468978,0.011530754,0.585256994,0.2706801,0.003390644,0.550516307,0.244682074,-0.007075742,0.517625332,0.223461479,-0.01463017,0.650942087,0.328410029,-0.008203225,0.597812533,0.278518021,-0.018153165,0.565642893,0.256065011,-0.02288763,0.537183881,0.235238045,-0.026467022,H
0.712813616,0.540200114,-5.72E-07,0.642523646,0.463277817,0.003648012,0.621007442,0.37798965,0.002372888,0.608385086,0.319838196,-0.005477958,0.599136293,0.275706708,-0.015003474,0.657268643,0.287119418,0.018375795,0.607247829,0.227013707,-0.000273668,0.566449225,0.193604961,-0.022038385,0.529726982,0.163690239,-0.038392618,0.675183356,0.288240731,0.002545462,0.610337317,0.213673249,-0.014786264,0.562210262,0.176188424,-0.035618454,0.519587815,0.140899852,-0.052020989,0.689100087,0.302939981,-0.016021827,0.622665524,0.226802185,-0.033408578,0.577657521,0.189388692,-0.046359062,0.537762821,0.157836854,-0.056037702,0.69453001,0.327976227,-0.035609372,0.640162289,0.270876735,-0.04788423,0.608451605,0.232688591,-0.054124169,0.580611765,0.199017346,-0.059758127,H
0.698666751,0.461920977,-5.16E-07,0.644571364,0.422789901,0.014149728,0.613953352,0.354946434,0.02658901,0.601440012,0.300801188,0.030387091,0.59539026,0.2627545,0.032486863,0.614791214,0.288911998,0.048721589,0.579420328,0.239271194,0.04660077,0.548800051,0.209859475,0.036792248,0.522061348,0.184878752,0.027256306,0.629646242,0.276171267,0.031946216,0.583746791,0.220089704,0.028371312,0.550621033,0.190323621,0.014376058,0.518776417,0.164062843,0.003301962,0.648958266,0.270197302,0.012257017,0.595722258,0.210927963,0.002476643,0.560612738,0.186498642,-0.008311759,0.52661103,0.16619277,-0.015725853,0.669597149,0.2693896,-0.007658702,0.614679217,0.225018054,-0.018156119,0.581044614,0.201981246,-0.023046877,0.550942957,0.179302707,-0.026512897,H
0.697393596,0.440155327,-4.13E-07,0.650749922,0.43356967,0.011759649,0.608047426,0.369819462,0.029849956,0.592746735,0.318884611,0.041721735,0.577197611,0.292265266,0.053578015,0.600513101,0.30072552,0.04523921,0.568628669,0.269086957,0.048903864,0.53856492,0.239752203,0.046601132,0.512448609,0.215358704,0.041535951,0.614090323,0.282340229,0.032190468,0.571595609,0.243165269,0.029049795,0.539816976,0.217182279,0.023204552,0.504485011,0.194454521,0.020535776,0.632258177,0.273029029,0.016342347,0.584971666,0.235705465,0.004217428,0.552103877,0.213622689,0.000857904,0.516730011,0.191752121,0.002144937,0.652482212,0.270487905,0.000254236,0.59676671,0.238000035,-0.014132862,0.565139413,0.218347311,-0.017367434,0.537249684,0.19688195,-0.016415874,H
0.715186536,0.445638716,-5.05E-07,0.658489943,0.406811655,0.0110246,0.625617027,0.333940536,0.021992998,0.612550855,0.275245965,0.025442254,0.600659609,0.237737566,0.027331023,0.620649278,0.262595743,0.039902627,0.582877517,0.213723063,0.032691356,0.547522843,0.185420573,0.020391975,0.51599586,0.163238302,0.009949832,0.636370957,0.249786496,0.024043467,0.583322883,0.195624709,0.015994091,0.543683946,0.166238382,0.001636919,0.505481303,0.140080959,-0.009216155,0.656452179,0.245808095,0.005136049,0.597617507,0.191002756,-0.008985049,0.557409704,0.167443186,-0.019422827,0.519082546,0.146340907,-0.02561827,0.678334415,0.249792412,-0.014120394,0.619076788,0.205411404,-0.028040743,0.585603774,0.182742476,-0.03327493,0.556294322,0.160193384,-0.036161978,H
0.685815632,0.46188885,-3.39E-07,0.642358959,0.445177197,0.007530503,0.607863188,0.388466358,0.017627373,0.592642844,0.341983229,0.022108987,0.579312027,0.313592881,0.025884023,0.592909753,0.329033077,0.029721804,0.559398711,0.287751287,0.025451589,0.527426481,0.258578509,0.017293379,0.498738766,0.237062663,0.009295775,0.602676272,0.3144072,0.017087147,0.561481595,0.268053442,0.008426222,0.527072072,0.24047187,-0.004108967,0.492425233,0.218909144,-0.012623424,0.617692173,0.303489119,0.002412997,0.571887314,0.257170916,-0.009949666,0.536986828,0.232483953,-0.019855468,0.50204432,0.212403566,-0.025349267,0.636715114,0.296989888,-0.012618822,0.586237311,0.260260046,-0.025515523,0.554784894,0.239274994,-0.031340417,0.527294278,0.219905615,-0.034359161,H
0.708831251,0.451205373,-4.90E-07,0.654288352,0.418877184,0.009998259,0.618699729,0.342281222,0.022462385,0.603836179,0.285398573,0.027929582,0.592289448,0.250873268,0.032377392,0.6129179,0.274950176,0.039229635,0.575693667,0.227312535,0.034822278,0.54082936,0.196021885,0.0251651,0.509766638,0.17115058,0.015693627,0.628237426,0.26060316,0.024229502,0.579539955,0.206729069,0.016894519,0.541567802,0.175066561,0.004759927,0.50282371,0.147421181,-0.00440073,0.64792192,0.25619486,0.006208307,0.595350325,0.202099338,-0.007862628,0.557497144,0.176101744,-0.016116621,0.51941371,0.153836578,-0.020550258,0.670584917,0.258859426,-0.012288774,0.614201427,0.213698104,-0.026746914,0.581527352,0.189599991,-0.031664196,0.552342057,0.166046038,-0.0341045,H
0.679275155,0.469670713,-3.26E-07,0.634732783,0.455193698,0.006953462,0.605811417,0.400331348,0.017105235,0.593643785,0.355176032,0.021995258,0.581409335,0.327741385,0.026123855,0.592431724,0.343857825,0.031134652,0.559362352,0.300757915,0.028003087,0.52848649,0.27393198,0.020409588,0.501194596,0.254377872,0.013118138,0.603568792,0.328712255,0.019515717,0.560656846,0.283101439,0.013498275,0.526155174,0.256435394,0.001086957,0.492588788,0.234976023,-0.008117014,0.61825943,0.316527724,0.005628841,0.569791675,0.269396693,-0.004913108,0.533975542,0.246590108,-0.016422557,0.499658167,0.228580922,-0.023702458,0.635336399,0.307415932,-0.00854871,0.581257463,0.269243926,-0.01946288,0.548739195,0.251271456,-0.025465677,0.520452321,0.234855533,-0.029308634,H
0.711694002,0.454315394,-5.04E-07,0.656856835,0.416131109,0.010734458,0.625055492,0.342270106,0.021332495,0.609211385,0.286139071,0.024307959,0.594218016,0.249096781,0.025580561,0.624217153,0.275512457,0.0390076,0.586270332,0.224421859,0.031559277,0.551236272,0.195590913,0.019521816,0.520360291,0.1739932,0.009641739,0.639264047,0.26420036,0.023368645,0.589582026,0.208079293,0.014153167,0.550594807,0.179963008,-0.001038882,0.512703478,0.155938596,-0.011599559,0.658112645,0.261009663,0.004826553,0.601685941,0.204188526,-0.009853709,0.562308908,0.179799721,-0.021092754,0.524216175,0.159407377,-0.027233247,0.678164542,0.264576674,-0.013968625,0.622808993,0.218561172,-0.027629703,0.590740085,0.195403993,-0.033289831,0.562453866,0.17334035,-0.036314521,H
0.708503962,0.449750602,-5.11E-07,0.651543617,0.404926479,0.009114439,0.622933507,0.334691912,0.016455809,0.609603584,0.280946493,0.016601482,0.599115968,0.245299414,0.014999047,0.622428119,0.265344948,0.03324002,0.584135532,0.219339624,0.023299672,0.550280094,0.19517827,0.009139705,0.519878387,0.175689593,-0.002137928,0.637235761,0.25526461,0.017984226,0.583293557,0.204406947,0.007911298,0.543188035,0.17935726,-0.008493694,0.506014943,0.156498522,-0.020679438,0.655452847,0.253708452,5.19E-05,0.594551325,0.200942487,-0.014420105,0.554020405,0.177565515,-0.027065303,0.516757369,0.157655284,-0.035103448,0.674431741,0.260508239,-0.018164225,0.618394196,0.218284473,-0.030945797,0.586900771,0.194715261,-0.036942169,0.559324265,0.171872884,-0.04092161,H
0.69091171,0.461957276,-4.14E-07,0.645304203,0.444473922,0.010284715,0.608357131,0.378694743,0.024112612,0.596759915,0.327533841,0.031861786,0.585968435,0.298815757,0.039158668,0.5984115,0.313699424,0.035250641,0.565650403,0.271974087,0.032673795,0.533906698,0.240650669,0.025338685,0.505133748,0.216969803,0.017412739,0.611705899,0.299322635,0.021747725,0.568777382,0.251301795,0.014468066,0.534108222,0.220902115,0.003479441,0.496742219,0.195318371,-0.004060186,0.630032837,0.290794581,0.005927584,0.582678616,0.243622273,-0.007220042,0.54708159,0.218299598,-0.015882608,0.509226322,0.196127936,-0.020144545,0.651469231,0.286457837,-0.010098672,0.598038673,0.248751014,-0.025312327,0.565191925,0.227235705,-0.031998776,0.535110235,0.205613166,-0.035097323,H
0.678507745,0.480303288,-3.55E-07,0.63758564,0.464752197,0.004010133,0.60538125,0.403094918,0.013193581,0.595708251,0.353927016,0.017749162,0.585670233,0.325835735,0.022166273,0.595134795,0.340386897,0.02468878,0.56353569,0.296872526,0.019339507,0.53271383,0.264874786,0.010480374,0.505059719,0.241933584,0.001947348,0.606210113,0.326353878,0.014106687,0.565513313,0.276676685,0.004644751,0.531911373,0.246096969,-0.007563973,0.497242272,0.22173056,-0.016058693,0.62210834,0.316520661,0.001283084,0.578297317,0.268276066,-0.011808126,0.543927908,0.242636308,-0.02130473,0.508785844,0.220966101,-0.026639763,0.641815305,0.310929686,-0.012214961,0.592168868,0.272584498,-0.02602452,0.560805142,0.250933468,-0.032492265,0.532644033,0.230058923,-0.035920575,H
0.70646292,0.500648975,-5.91E-07,0.646121085,0.437399507,0.01288506,0.627737641,0.364683151,0.018149162,0.615305662,0.310832918,0.014429957,0.602543592,0.26733008,0.008744284,0.651086092,0.285241455,0.037893292,0.604923725,0.234566793,0.023568915,0.56440109,0.211430311,0.004568846,0.529377639,0.196304783,-0.008698138,0.663082898,0.282048136,0.01914344,0.602866769,0.220779136,0.006519305,0.556217134,0.198155403,-0.01349043,0.514715612,0.182571143,-0.027785726,0.673267603,0.28851366,-0.002444434,0.607243836,0.223124325,-0.01676037,0.560232043,0.199512631,-0.029936299,0.519478321,0.183841079,-0.038376808,0.677988112,0.302776426,-0.024237616,0.620970666,0.24996388,-0.034328535,0.587247849,0.222662464,-0.039232634,0.558377683,0.20083952,-0.042816427,H
0.70038563,0.490442008,-4.01E-07,0.645448744,0.451636046,0.008700295,0.621339381,0.383957207,0.017388433,0.610319734,0.331696391,0.019625971,0.599431396,0.293580532,0.021034099,0.615981281,0.317135066,0.033764385,0.58207339,0.266625971,0.026994903,0.549199939,0.231866717,0.016313819,0.52042675,0.203057542,0.006746815,0.630634725,0.30316931,0.019084984,0.585804641,0.246053308,0.010390447,0.548759222,0.212632805,-0.002813152,0.512972951,0.184491962,-0.0124492,0.648118258,0.297789276,0.001804035,0.596939683,0.238984257,-0.011184411,0.558515787,0.209228903,-0.020466033,0.521838665,0.183614671,-0.02602615,0.666654229,0.299735069,-0.015963081,0.614965737,0.251110315,-0.028335432,0.582971215,0.224899799,-0.032977346,0.554188907,0.201045126,-0.035554331,H
0.67155093,0.48740375,-3.53E-07,0.630147934,0.46875599,0.004500263,0.600285053,0.406003296,0.013798436,0.589842379,0.357807398,0.018781886,0.580178261,0.33126393,0.023233205,0.591158926,0.34463948,0.023860835,0.557260156,0.301950961,0.019537192,0.526829004,0.269985855,0.011681496,0.500339925,0.24586165,0.00382853,0.602974415,0.33077383,0.013346246,0.559752762,0.283493042,0.006833517,0.526543796,0.251182497,-0.003551331,0.493355989,0.223254457,-0.011685435,0.61838305,0.32244429,0.000543659,0.571374834,0.274900168,-0.010517323,0.536993146,0.247934163,-0.019671844,0.503214836,0.224748775,-0.025687309,0.635661304,0.318607062,-0.012952487,0.586482048,0.279336989,-0.02570221,0.55685854,0.257618278,-0.032457121,0.530097485,0.235947847,-0.036846131,H
0.675249338,0.485744417,-4.18E-07,0.632492959,0.462008119,0.002171593,0.602206171,0.396911621,0.009562205,0.592720509,0.345608324,0.012646551,0.586221755,0.315544069,0.015417182,0.593774796,0.334500521,0.021647008,0.559846818,0.288397968,0.013939901,0.528434277,0.255487025,0.002811438,0.500379801,0.230838478,-0.006990059,0.605853081,0.319344819,0.011846806,0.563208401,0.265917033,0.003629311,0.529287517,0.231895089,-0.008141959,0.494473517,0.205515802,-0.017236486,0.622346044,0.310212225,-0.000418592,0.576033235,0.257099152,-0.012447354,0.541088045,0.227321565,-0.021139575,0.505102098,0.203759328,-0.026886607,0.64183557,0.306059569,-0.013674864,0.59412998,0.263189316,-0.027142258,0.563801467,0.239397213,-0.032815408,0.535302222,0.217416063,-0.036154982,H
0.678695917,0.483806729,-3.08E-07,0.632963359,0.460097969,0.005007589,0.603600264,0.392942905,0.014277888,0.595059752,0.342217267,0.018307125,0.584914088,0.311337054,0.021852417,0.591525793,0.322418243,0.027384771,0.561117232,0.273374468,0.022574056,0.532988727,0.237979859,0.013405015,0.506827772,0.208308965,0.003750137,0.606223106,0.306520462,0.014846618,0.565854132,0.248741269,0.005513807,0.531984806,0.212648422,-0.007508306,0.496716619,0.181246132,-0.017180037,0.625272036,0.299895495,-0.000126834,0.580971479,0.240827754,-0.013139702,0.546254039,0.210507184,-0.023470314,0.511103153,0.183493599,-0.030121686,0.647277474,0.301887274,-0.015774518,0.598503709,0.255129397,-0.029549547,0.56666553,0.23040086,-0.03631746,0.537877679,0.207707256,-0.040585067,H
0.674168766,0.488038063,-3.52E-07,0.631033301,0.477152169,0.00615544,0.595559061,0.411392748,0.019515293,0.584215343,0.364146888,0.027794531,0.572712898,0.339533687,0.036079206,0.584871948,0.336431444,0.033479247,0.553360701,0.301350355,0.031823035,0.524110377,0.269808352,0.025423134,0.498862386,0.246598154,0.01800188,0.597788334,0.320353121,0.021870205,0.557804167,0.274574786,0.014849176,0.528351963,0.241114303,0.005974251,0.496759593,0.210308418,-3.65E-05,0.615473688,0.312605411,0.00720824,0.572982073,0.267434746,-0.006029581,0.543135226,0.23849678,-0.012758461,0.51129055,0.208538219,-0.015590766,0.635241389,0.310461938,-0.008230707,0.58821243,0.271632373,-0.022448231,0.560012519,0.247982949,-0.027971255,0.533211052,0.222214401,-0.030540332,H
